"waktu","irradiance"
"2024-03-23 06:00:45","23.3"
"2024-03-23 06:00:45","23.3"
"2024-03-23 06:00:46","23.3"
"2024-03-23 06:00:46","23.3"
"2024-03-23 06:00:47","23.3"
"2024-03-23 06:00:47","23.3"
"2024-03-23 06:00:48","23.3"
"2024-03-23 06:00:48","23.3"
"2024-03-23 06:00:49","23.3"
"2024-03-23 06:00:49","23.3"
"2024-03-23 06:00:50","23.3"
"2024-03-23 06:00:50","23.3"
"2024-03-23 06:00:51","23.3"
"2024-03-23 06:00:51","23.3"
"2024-03-23 06:00:52","23.3"
"2024-03-23 06:00:52","23.3"
"2024-03-23 06:00:53","23.3"
"2024-03-23 06:00:53","23.3"
"2024-03-23 06:00:54","23.3"
"2024-03-23 06:00:54","23.3"
"2024-03-23 06:00:55","23.3"
"2024-03-23 06:00:55","23.3"
"2024-03-23 06:00:56","23.3"
"2024-03-23 06:00:56","23.3"
"2024-03-23 06:00:57","23.3"
"2024-03-23 06:00:57","23.3"
"2024-03-23 06:00:58","23.3"
"2024-03-23 06:00:58","23.3"
"2024-03-23 06:00:59","23.3"
"2024-03-23 06:00:59","23.3"
"2024-03-23 06:01:00","23.3"
"2024-03-23 06:01:00","23.3"
"2024-03-23 06:01:01","23.3"
"2024-03-23 06:01:01","23.3"
"2024-03-23 06:01:02","23.3"
"2024-03-23 06:01:02","23.3"
"2024-03-23 06:01:03","23.3"
"2024-03-23 06:01:03","23.3"
"2024-03-23 06:01:04","23.3"
"2024-03-23 06:01:04","23.3"
"2024-03-23 06:01:05","23.3"
"2024-03-23 06:01:05","23.3"
"2024-03-23 06:01:06","23.3"
"2024-03-23 06:01:06","23.3"
"2024-03-23 06:01:07","23.3"
"2024-03-23 06:01:07","23.3"
"2024-03-23 06:01:08","23.3"
"2024-03-23 06:01:08","23.3"
"2024-03-23 06:01:09","23.3"
"2024-03-23 06:01:09","23.3"
"2024-03-23 06:01:10","23.3"
"2024-03-23 06:01:10","23.3"
"2024-03-23 06:01:11","23.3"
"2024-03-23 06:01:11","23.3"
"2024-03-23 06:01:12","23.3"
"2024-03-23 06:01:12","23.3"
"2024-03-23 06:01:13","23.3"
"2024-03-23 06:01:13","23.3"
"2024-03-23 06:01:14","23.3"
"2024-03-23 06:01:14","23.3"
"2024-03-23 06:01:15","23.3"
"2024-03-23 06:01:15","23.3"
"2024-03-23 06:01:16","23.3"
"2024-03-23 06:01:16","23.3"
"2024-03-23 06:01:17","23.3"
"2024-03-23 06:01:17","23.3"
"2024-03-23 06:01:18","23.3"
"2024-03-23 06:01:18","23.3"
"2024-03-23 06:01:19","23.3"
"2024-03-23 06:01:19","23.3"
"2024-03-23 06:01:20","23.3"
"2024-03-23 06:01:20","23.3"
"2024-03-23 06:01:21","23.3"
"2024-03-23 06:01:21","23.3"
"2024-03-23 06:01:22","23.3"
"2024-03-23 06:01:22","23.3"
"2024-03-23 06:01:23","23.3"
"2024-03-23 06:01:23","23.3"
"2024-03-23 06:01:24","23.3"
"2024-03-23 06:01:24","23.3"
"2024-03-23 06:01:25","23.3"
"2024-03-23 06:01:25","23.3"
"2024-03-23 06:01:26","23.3"
"2024-03-23 06:01:26","23.3"
"2024-03-23 06:01:27","23.3"
"2024-03-23 06:01:27","23.3"
"2024-03-23 06:01:28","23.3"
"2024-03-23 06:01:28","23.3"
"2024-03-23 06:01:29","23.3"
"2024-03-23 06:01:29","23.3"
"2024-03-23 06:01:30","23.3"
"2024-03-23 06:01:30","23.3"
"2024-03-23 06:01:31","23.3"
"2024-03-23 06:01:31","23.3"
"2024-03-23 06:01:32","23.3"
"2024-03-23 06:01:32","23.3"
"2024-03-23 06:01:33","23.3"
"2024-03-23 06:01:33","23.3"
"2024-03-23 06:01:34","23.3"
"2024-03-23 06:01:34","23.3"
"2024-03-23 06:01:35","23.3"
"2024-03-23 06:01:35","23.3"
"2024-03-23 06:01:36","23.3"
"2024-03-23 06:01:36","23.3"
"2024-03-23 06:01:37","23.3"
"2024-03-23 06:01:37","23.3"
"2024-03-23 06:01:38","23.3"
"2024-03-23 06:01:38","23.3"
"2024-03-23 06:01:39","23.3"
"2024-03-23 06:01:39","23.3"
"2024-03-23 06:01:40","23.3"
"2024-03-23 06:01:40","23.3"
"2024-03-23 06:01:41","23.3"
"2024-03-23 06:01:41","23.3"
"2024-03-23 06:01:42","23.3"
"2024-03-23 06:01:42","23.3"
"2024-03-23 06:01:43","23.3"
"2024-03-23 06:01:43","23.3"
"2024-03-23 06:01:44","23.3"
"2024-03-23 06:01:44","23.3"
"2024-03-23 06:01:45","23.3"
"2024-03-23 06:01:45","23.3"
"2024-03-23 06:01:46","23.3"
"2024-03-23 06:01:46","23.3"
"2024-03-23 06:01:47","23.3"
"2024-03-23 06:01:47","23.3"
"2024-03-23 06:01:48","23.3"
"2024-03-23 06:01:48","23.3"
"2024-03-23 06:01:49","23.3"
"2024-03-23 06:01:49","23.3"
"2024-03-23 06:01:50","23.3"
"2024-03-23 06:01:50","23.3"
"2024-03-23 06:01:51","23.3"
"2024-03-23 06:01:51","23.3"
"2024-03-23 06:01:52","23.3"
"2024-03-23 06:01:52","23.3"
"2024-03-23 06:01:53","23.3"
"2024-03-23 06:01:53","23.3"
"2024-03-23 06:01:54","23.3"
"2024-03-23 06:01:54","23.3"
"2024-03-23 06:01:55","23.3"
"2024-03-23 06:01:55","23.3"
"2024-03-23 06:01:56","23.3"
"2024-03-23 06:01:56","23.3"
"2024-03-23 06:01:57","23.3"
"2024-03-23 06:01:57","23.3"
"2024-03-23 06:01:58","23.3"
"2024-03-23 06:01:58","23.3"
"2024-03-23 06:01:59","23.3"
"2024-03-23 06:01:59","23.3"
"2024-03-23 06:02:00","23.3"
"2024-03-23 06:02:00","23.3"
"2024-03-23 06:02:01","23.3"
"2024-03-23 06:02:01","23.3"
"2024-03-23 06:02:02","23.3"
"2024-03-23 06:02:02","23.3"
"2024-03-23 06:02:03","23.3"
"2024-03-23 06:02:03","23.3"
"2024-03-23 06:02:04","23.3"
"2024-03-23 06:02:04","23.3"
"2024-03-23 06:02:05","23.3"
"2024-03-23 06:02:05","23.3"
"2024-03-23 06:02:06","23.3"
"2024-03-23 06:02:06","23.3"
"2024-03-23 06:02:07","23.3"
"2024-03-23 06:02:07","23.3"
"2024-03-23 06:02:08","23.3"
"2024-03-23 06:02:08","23.3"
"2024-03-23 06:02:09","23.3"
"2024-03-23 06:02:09","23.3"
"2024-03-23 06:02:10","23.3"
"2024-03-23 06:02:10","23.3"
"2024-03-23 06:02:11","23.3"
"2024-03-23 06:02:11","23.3"
"2024-03-23 06:02:12","23.3"
"2024-03-23 06:02:12","23.3"
"2024-03-23 06:02:13","23.3"
"2024-03-23 06:02:13","23.3"
"2024-03-23 06:02:14","23.3"
"2024-03-23 06:02:14","23.3"
"2024-03-23 06:02:15","23.3"
"2024-03-23 06:02:15","23.3"
"2024-03-23 06:02:16","23.3"
"2024-03-23 06:02:16","23.3"
"2024-03-23 06:02:17","23.3"
"2024-03-23 06:02:17","23.3"
"2024-03-23 06:02:18","23.3"
"2024-03-23 06:02:18","23.3"
"2024-03-23 06:02:19","23.3"
"2024-03-23 06:02:19","23.3"
"2024-03-23 06:02:20","23.3"
"2024-03-23 06:02:20","23.3"
"2024-03-23 06:02:21","23.3"
"2024-03-23 06:02:21","23.3"
"2024-03-23 06:02:22","23.3"
"2024-03-23 06:02:22","25.1"
"2024-03-23 06:02:23","25.1"
"2024-03-23 06:02:23","25.1"
"2024-03-23 06:02:24","25.1"
"2024-03-23 06:02:24","25.1"
"2024-03-23 06:02:25","25.1"
"2024-03-23 06:02:25","25.1"
"2024-03-23 06:02:26","25.1"
"2024-03-23 06:02:26","25.1"
"2024-03-23 06:02:27","25.1"
"2024-03-23 06:02:27","25.1"
"2024-03-23 06:02:28","25.1"
"2024-03-23 06:02:28","25.1"
"2024-03-23 06:02:29","25.1"
"2024-03-23 06:02:29","25.1"
"2024-03-23 06:02:30","25.1"
"2024-03-23 06:02:30","25.1"
"2024-03-23 06:02:31","25.1"
"2024-03-23 06:02:31","25.1"
"2024-03-23 06:02:32","25.1"
"2024-03-23 06:02:32","25.1"
"2024-03-23 06:02:33","25.1"
"2024-03-23 06:02:33","25.1"
"2024-03-23 06:02:34","25.1"
"2024-03-23 06:02:34","25.1"
"2024-03-23 06:02:35","25.1"
"2024-03-23 06:02:35","25.1"
"2024-03-23 06:02:36","25.1"
"2024-03-23 06:02:36","25.1"
"2024-03-23 06:02:37","25.1"
"2024-03-23 06:02:37","25.1"
"2024-03-23 06:02:38","25.1"
"2024-03-23 06:02:38","25.1"
"2024-03-23 06:02:39","25.1"
"2024-03-23 06:02:39","25.1"
"2024-03-23 06:02:40","25.1"
"2024-03-23 06:02:40","25.1"
"2024-03-23 06:02:41","25.1"
"2024-03-23 06:02:41","25.1"
"2024-03-23 06:02:42","25.1"
"2024-03-23 06:02:42","25.1"
"2024-03-23 06:02:43","25.1"
"2024-03-23 06:02:43","25.1"
"2024-03-23 06:02:44","25.1"
"2024-03-23 06:02:44","25.1"
"2024-03-23 06:02:45","25.1"
"2024-03-23 06:02:45","25.1"
"2024-03-23 06:02:46","25.1"
"2024-03-23 06:02:46","25.1"
"2024-03-23 06:02:47","25.1"
"2024-03-23 06:02:47","25.1"
"2024-03-23 06:02:48","25.1"
"2024-03-23 06:02:48","25.1"
"2024-03-23 06:02:49","25.1"
"2024-03-23 06:02:49","25.1"
"2024-03-23 06:02:50","25.1"
"2024-03-23 06:02:50","25.1"
"2024-03-23 06:02:51","25.1"
"2024-03-23 06:02:51","25.1"
"2024-03-23 06:02:52","25.1"
"2024-03-23 06:02:52","25.1"
"2024-03-23 06:02:53","25.1"
"2024-03-23 06:02:53","25.1"
"2024-03-23 06:02:54","25.1"
"2024-03-23 06:02:54","25.1"
"2024-03-23 06:02:55","25.1"
"2024-03-23 06:02:55","25.1"
"2024-03-23 06:02:56","25.1"
"2024-03-23 06:02:56","25.1"
"2024-03-23 06:02:57","25.1"
"2024-03-23 06:02:57","25.1"
"2024-03-23 06:02:58","25.1"
"2024-03-23 06:02:58","25.1"
"2024-03-23 06:02:59","25.1"
"2024-03-23 06:02:59","25.1"
"2024-03-23 06:03:00","25.1"
"2024-03-23 06:03:00","25.1"
"2024-03-23 06:03:01","25.1"
"2024-03-23 06:03:01","25.1"
"2024-03-23 06:03:02","25.1"
"2024-03-23 06:03:02","25.1"
"2024-03-23 06:03:03","25.1"
"2024-03-23 06:03:03","25.1"
"2024-03-23 06:03:04","25.1"
"2024-03-23 06:03:04","25.1"
"2024-03-23 06:03:05","25.1"
"2024-03-23 06:03:05","25.1"
"2024-03-23 06:03:06","25.1"
"2024-03-23 06:03:06","25.1"
"2024-03-23 06:03:07","25.1"
"2024-03-23 06:03:07","25.1"
"2024-03-23 06:03:08","25.1"
"2024-03-23 06:03:08","25.1"
"2024-03-23 06:03:09","25.1"
"2024-03-23 06:03:09","25.1"
"2024-03-23 06:03:10","25.1"
"2024-03-23 06:03:10","25.1"
"2024-03-23 06:03:11","25.1"
"2024-03-23 06:03:11","25.1"
"2024-03-23 06:03:12","25.1"
"2024-03-23 06:03:12","25.1"
"2024-03-23 06:03:13","25.1"
"2024-03-23 06:03:13","25.1"
"2024-03-23 06:03:14","25.1"
"2024-03-23 06:03:14","25.1"
"2024-03-23 06:03:15","25.1"
"2024-03-23 06:03:15","25.1"
"2024-03-23 06:03:16","25.1"
"2024-03-23 06:03:16","25.1"
"2024-03-23 06:03:17","25.1"
"2024-03-23 06:03:17","25.1"
"2024-03-23 06:03:18","25.1"
"2024-03-23 06:03:18","25.1"
"2024-03-23 06:03:19","25.1"
"2024-03-23 06:03:19","25.1"
"2024-03-23 06:03:20","25.1"
"2024-03-23 06:03:20","25.1"
"2024-03-23 06:03:21","25.1"
"2024-03-23 06:03:21","25.1"
"2024-03-23 06:03:22","25.1"
"2024-03-23 06:03:22","25.1"
"2024-03-23 06:03:23","25.1"
"2024-03-23 06:03:23","25.1"
"2024-03-23 06:03:24","25.1"
"2024-03-23 06:03:24","25.1"
"2024-03-23 06:03:25","25.1"
"2024-03-23 06:03:25","25.1"
"2024-03-23 06:03:26","25.1"
"2024-03-23 06:03:26","25.1"
"2024-03-23 06:03:27","25.1"
"2024-03-23 06:03:27","25.1"
"2024-03-23 06:03:28","25.1"
"2024-03-23 06:03:28","25.1"
"2024-03-23 06:03:29","25.1"
"2024-03-23 06:03:29","25.1"
"2024-03-23 06:03:30","25.1"
"2024-03-23 06:03:30","25.1"
"2024-03-23 06:03:31","25.1"
"2024-03-23 06:03:31","25.1"
"2024-03-23 06:03:32","25.1"
"2024-03-23 06:03:32","25.1"
"2024-03-23 06:03:33","25.1"
"2024-03-23 06:03:33","25.1"
"2024-03-23 06:03:34","25.1"
"2024-03-23 06:03:34","25.1"
"2024-03-23 06:03:35","25.1"
"2024-03-23 06:03:35","25.1"
"2024-03-23 06:03:36","25.1"
"2024-03-23 06:03:36","25.1"
"2024-03-23 06:03:37","25.1"
"2024-03-23 06:03:37","25.1"
"2024-03-23 06:03:38","25.1"
"2024-03-23 06:03:38","25.1"
"2024-03-23 06:03:39","25.1"
"2024-03-23 06:03:39","25.1"
"2024-03-23 06:03:40","25.1"
"2024-03-23 06:03:40","25.1"
"2024-03-23 06:03:41","25.1"
"2024-03-23 06:03:41","25.1"
"2024-03-23 06:03:42","25.1"
"2024-03-23 06:03:42","25.1"
"2024-03-23 06:03:43","25.1"
"2024-03-23 06:03:43","25.1"
"2024-03-23 06:03:44","25.1"
"2024-03-23 06:03:44","25.1"
"2024-03-23 06:03:45","25.1"
"2024-03-23 06:03:45","25.1"
"2024-03-23 06:03:46","25.1"
"2024-03-23 06:03:46","25.1"
"2024-03-23 06:03:47","25.1"
"2024-03-23 06:03:47","25.1"
"2024-03-23 06:03:48","25.1"
"2024-03-23 06:03:48","25.1"
"2024-03-23 06:03:49","25.1"
"2024-03-23 06:03:49","25.1"
"2024-03-23 06:03:50","25.1"
"2024-03-23 06:03:50","25.1"
"2024-03-23 06:03:51","27.9"
"2024-03-23 06:03:51","27.9"
"2024-03-23 06:03:52","27.9"
"2024-03-23 06:03:52","27.9"
"2024-03-23 06:03:53","27.9"
"2024-03-23 06:03:53","27.9"
"2024-03-23 06:03:54","27.9"
"2024-03-23 06:03:54","27.9"
"2024-03-23 06:03:55","27.9"
"2024-03-23 06:03:55","27.9"
"2024-03-23 06:03:56","27.9"
"2024-03-23 06:03:56","27.9"
"2024-03-23 06:03:57","27.9"
"2024-03-23 06:03:57","27.9"
"2024-03-23 06:03:58","27.9"
"2024-03-23 06:03:58","27.9"
"2024-03-23 06:03:59","27.9"
"2024-03-23 06:03:59","27.9"
"2024-03-23 06:04:00","27.9"
"2024-03-23 06:04:00","27.9"
"2024-03-23 06:04:01","27.9"
"2024-03-23 06:04:01","27.9"
"2024-03-23 06:04:02","27.9"
"2024-03-23 06:04:02","27.9"
"2024-03-23 06:04:03","27.9"
"2024-03-23 06:04:03","27.9"
"2024-03-23 06:04:04","27.9"
"2024-03-23 06:04:04","27.9"
"2024-03-23 06:04:05","27.9"
"2024-03-23 06:04:05","27.9"
"2024-03-23 06:04:06","27.9"
"2024-03-23 06:04:06","27.9"
"2024-03-23 06:04:07","27.9"
"2024-03-23 06:04:07","27.9"
"2024-03-23 06:04:08","27.9"
"2024-03-23 06:04:08","27.9"
"2024-03-23 06:04:09","27.9"
"2024-03-23 06:04:09","27.9"
"2024-03-23 06:04:10","27.9"
"2024-03-23 06:04:10","27.9"
"2024-03-23 06:04:11","27.9"
"2024-03-23 06:04:11","27.9"
"2024-03-23 06:04:12","27.9"
"2024-03-23 06:04:12","27.9"
"2024-03-23 06:04:13","27.9"
"2024-03-23 06:04:13","27.9"
"2024-03-23 06:04:14","27.9"
"2024-03-23 06:04:14","27.9"
"2024-03-23 06:04:15","27.9"
"2024-03-23 06:04:15","27.9"
"2024-03-23 06:04:16","27.9"
"2024-03-23 06:04:16","27.9"
"2024-03-23 06:04:17","27.9"
"2024-03-23 06:04:17","27.9"
"2024-03-23 06:04:18","27.9"
"2024-03-23 06:04:18","27.9"
"2024-03-23 06:04:19","27.9"
"2024-03-23 06:04:19","27.9"
"2024-03-23 06:04:20","27.9"
"2024-03-23 06:04:20","27.9"
"2024-03-23 06:04:21","27.9"
"2024-03-23 06:04:21","27.9"
"2024-03-23 06:04:22","27.9"
"2024-03-23 06:04:22","27.9"
"2024-03-23 06:04:23","27.9"
"2024-03-23 06:04:23","27.9"
"2024-03-23 06:04:24","27.9"
"2024-03-23 06:04:24","27.9"
"2024-03-23 06:04:25","27.9"
"2024-03-23 06:04:25","27.9"
"2024-03-23 06:04:26","27.9"
"2024-03-23 06:04:26","27.9"
"2024-03-23 06:04:27","27.9"
"2024-03-23 06:04:27","27.9"
"2024-03-23 06:04:28","27.9"
"2024-03-23 06:04:28","27.9"
"2024-03-23 06:04:29","27.9"
"2024-03-23 06:04:29","27.9"
"2024-03-23 06:04:30","27.9"
"2024-03-23 06:04:30","27.9"
"2024-03-23 06:04:31","27.9"
"2024-03-23 06:04:31","27.9"
"2024-03-23 06:04:32","27.9"
"2024-03-23 06:04:32","27.9"
"2024-03-23 06:04:33","37.2"
"2024-03-23 06:04:33","37.2"
"2024-03-23 06:04:34","37.2"
"2024-03-23 06:04:34","37.2"
"2024-03-23 06:04:35","37.2"
"2024-03-23 06:04:35","37.2"
"2024-03-23 06:04:36","37.2"
"2024-03-23 06:04:36","37.2"
"2024-03-23 06:04:37","37.2"
"2024-03-23 06:04:37","37.2"
"2024-03-23 06:04:38","37.2"
"2024-03-23 06:04:38","37.2"
"2024-03-23 06:04:39","37.2"
"2024-03-23 06:04:39","37.2"
"2024-03-23 06:04:40","37.2"
"2024-03-23 06:04:40","37.2"
"2024-03-23 06:04:41","37.2"
"2024-03-23 06:04:41","37.2"
"2024-03-23 06:04:42","37.2"
"2024-03-23 06:04:42","37.2"
"2024-03-23 06:04:43","37.2"
"2024-03-23 06:04:43","37.2"
"2024-03-23 06:04:44","37.2"
"2024-03-23 06:04:44","37.2"
"2024-03-23 06:04:45","37.2"
"2024-03-23 06:04:45","37.2"
"2024-03-23 06:04:46","37.2"
"2024-03-23 06:04:46","37.2"
"2024-03-23 06:04:47","37.2"
"2024-03-23 06:04:47","37.2"
"2024-03-23 06:04:48","37.2"
"2024-03-23 06:04:48","37.2"
"2024-03-23 06:04:49","37.2"
"2024-03-23 06:04:49","37.2"
"2024-03-23 06:04:50","37.2"
"2024-03-23 06:04:50","37.2"
"2024-03-23 06:04:51","37.2"
"2024-03-23 06:04:51","37.2"
"2024-03-23 06:04:52","37.2"
"2024-03-23 06:04:52","37.2"
"2024-03-23 06:04:53","37.2"
"2024-03-23 06:04:53","37.2"
"2024-03-23 06:04:54","37.2"
"2024-03-23 06:04:54","37.2"
"2024-03-23 06:04:55","37.2"
"2024-03-23 06:04:55","37.2"
"2024-03-23 06:04:56","37.2"
"2024-03-23 06:04:56","37.2"
"2024-03-23 06:04:57","37.2"
"2024-03-23 06:04:57","37.2"
"2024-03-23 06:04:58","37.2"
"2024-03-23 06:04:58","37.2"
"2024-03-23 06:04:59","37.2"
"2024-03-23 06:04:59","37.2"
"2024-03-23 06:05:00","37.2"
"2024-03-23 06:05:00","37.2"
"2024-03-23 06:05:01","37.2"
"2024-03-23 06:05:01","37.2"
"2024-03-23 06:05:02","37.2"
"2024-03-23 06:05:02","37.2"
"2024-03-23 06:05:03","37.2"
"2024-03-23 06:05:03","37.2"
"2024-03-23 06:05:04","37.2"
"2024-03-23 06:05:04","37.2"
"2024-03-23 06:05:05","37.2"
"2024-03-23 06:05:05","37.2"
"2024-03-23 06:05:06","37.2"
"2024-03-23 06:05:06","37.2"
"2024-03-23 06:05:07","37.2"
"2024-03-23 06:05:07","37.2"
"2024-03-23 06:05:08","37.2"
"2024-03-23 06:05:08","37.2"
"2024-03-23 06:05:09","37.2"
"2024-03-23 06:05:09","37.2"
"2024-03-23 06:05:10","37.2"
"2024-03-23 06:05:10","37.2"
"2024-03-23 06:05:11","37.2"
"2024-03-23 06:05:11","37.2"
"2024-03-23 06:05:12","37.2"
"2024-03-23 06:05:12","37.2"
"2024-03-23 06:05:13","37.2"
"2024-03-23 06:05:13","37.2"
"2024-03-23 06:05:14","37.2"
"2024-03-23 06:05:14","37.2"
"2024-03-23 06:05:15","37.2"
"2024-03-23 06:05:15","37.2"
"2024-03-23 06:05:16","43.6"
"2024-03-23 06:05:16","43.6"
"2024-03-23 06:05:17","43.6"
"2024-03-23 06:05:17","43.6"
"2024-03-23 06:05:18","43.6"
"2024-03-23 06:05:18","43.6"
"2024-03-23 06:05:19","43.6"
"2024-03-23 06:05:19","43.6"
"2024-03-23 06:05:20","43.6"
"2024-03-23 06:05:20","43.6"
"2024-03-23 06:05:21","43.6"
"2024-03-23 06:05:21","43.6"
"2024-03-23 06:05:22","43.6"
"2024-03-23 06:05:22","43.6"
"2024-03-23 06:05:23","43.6"
"2024-03-23 06:05:23","43.6"
"2024-03-23 06:05:24","43.6"
"2024-03-23 06:05:24","43.6"
"2024-03-23 06:05:25","43.6"
"2024-03-23 06:05:25","43.6"
"2024-03-23 06:05:26","43.6"
"2024-03-23 06:05:26","43.6"
"2024-03-23 06:05:27","43.6"
"2024-03-23 06:05:27","43.6"
"2024-03-23 06:05:28","43.6"
"2024-03-23 06:05:28","43.6"
"2024-03-23 06:05:29","43.6"
"2024-03-23 06:05:29","43.6"
"2024-03-23 06:05:30","43.6"
"2024-03-23 06:05:30","43.6"
"2024-03-23 06:05:31","43.6"
"2024-03-23 06:05:31","43.6"
"2024-03-23 06:05:32","43.6"
"2024-03-23 06:05:32","43.6"
"2024-03-23 06:05:33","43.6"
"2024-03-23 06:05:33","43.6"
"2024-03-23 06:05:34","43.6"
"2024-03-23 06:05:34","43.6"
"2024-03-23 06:05:35","43.6"
"2024-03-23 06:05:35","43.6"
"2024-03-23 06:05:36","43.6"
"2024-03-23 06:05:36","43.6"
"2024-03-23 06:05:37","43.6"
"2024-03-23 06:05:37","43.6"
"2024-03-23 06:05:38","43.6"
"2024-03-23 06:05:38","43.6"
"2024-03-23 06:05:39","43.6"
"2024-03-23 06:05:39","43.6"
"2024-03-23 06:05:40","43.6"
"2024-03-23 06:05:40","43.6"
"2024-03-23 06:05:41","43.6"
"2024-03-23 06:05:41","43.6"
"2024-03-23 06:05:42","43.6"
"2024-03-23 06:05:42","43.6"
"2024-03-23 06:05:43","43.6"
"2024-03-23 06:05:43","43.6"
"2024-03-23 06:05:44","43.6"
"2024-03-23 06:05:44","43.6"
"2024-03-23 06:05:45","51.9"
"2024-03-23 06:05:45","51.9"
"2024-03-23 06:05:46","51.9"
"2024-03-23 06:05:46","51.9"
"2024-03-23 06:05:47","51.9"
"2024-03-23 06:05:47","51.9"
"2024-03-23 06:05:48","51.9"
"2024-03-23 06:05:48","51.9"
"2024-03-23 06:05:49","51.9"
"2024-03-23 06:05:49","51.9"
"2024-03-23 06:05:50","51.9"
"2024-03-23 06:05:50","51.9"
"2024-03-23 06:05:51","51.9"
"2024-03-23 06:05:51","51.9"
"2024-03-23 06:05:52","51.9"
"2024-03-23 06:05:52","51.9"
"2024-03-23 06:05:53","51.9"
"2024-03-23 06:05:53","51.9"
"2024-03-23 06:05:54","51.9"
"2024-03-23 06:05:54","51.9"
"2024-03-23 06:05:55","51.9"
"2024-03-23 06:05:55","51.9"
"2024-03-23 06:05:56","51.9"
"2024-03-23 06:05:56","51.9"
"2024-03-23 06:05:57","51.9"
"2024-03-23 06:05:57","51.9"
"2024-03-23 06:05:58","51.9"
"2024-03-23 06:05:58","51.9"
"2024-03-23 06:05:59","51.9"
"2024-03-23 06:05:59","51.9"
"2024-03-23 06:06:00","51.9"
"2024-03-23 06:06:00","51.9"
"2024-03-23 06:06:01","51.9"
"2024-03-23 06:06:01","51.9"
"2024-03-23 06:06:02","51.9"
"2024-03-23 06:06:02","51.9"
"2024-03-23 06:06:03","51.9"
"2024-03-23 06:06:03","51.9"
"2024-03-23 06:06:04","51.9"
"2024-03-23 06:06:04","51.9"
"2024-03-23 06:06:05","51.9"
"2024-03-23 06:06:05","51.9"
"2024-03-23 06:06:06","51.9"
"2024-03-23 06:06:06","51.9"
"2024-03-23 06:06:07","51.9"
